timestamp,x,y,velocity,altitude,mode,battery,signal
2026-04-01T21:54:58.243368,15.0,0.0,5.0,13.3,WAYPOINT,0,4
2026-04-01T21:54:59.110591,40.0,0.0,5.0,17.3,WAYPOINT,35,4
2026-04-01T21:54:59.460070,20.0,0.0,5.0,12.4,WAYPOINT,0,4
2026-04-01T21:54:59.983818,45.0,0.0,5.0,18.1,WAYPOINT,35,4
2026-04-01T21:55:00.280942,25.0,0.0,5.0,11.6,WAYPOINT,0,3
2026-04-01T21:55:01.123149,50.0,0.0,5.0,18.8,WAYPOINT,34,4
2026-04-01T21:55:01.243332,30.0,0.0,5.0,11.0,WAYPOINT,0,3
2026-04-01T21:55:02.084229,50.0,5.0,5.0,19.4,WAYPOINT,34,4
2026-04-01T21:55:02.321409,35.0,0.0,5.0,10.4,WAYPOINT,0,3
2026-04-01T21:55:03.298960,50.0,10.0,5.0,19.8,WAYPOINT,33,4
2026-04-01T21:55:04.603593,40.0,0.0,5.0,10.1,WAYPOINT,0,3
2026-04-01T21:55:05.083302,45.0,0.0,5.0,10.0,WAYPOINT,0,4
2026-04-01T21:55:05.149147,50.0,15.0,5.0,20.0,WAYPOINT,33,4
2026-04-01T21:55:07.367620,50.0,0.0,5.0,10.1,WAYPOINT,0,4
2026-04-01T21:55:07.961073,50.0,20.0,5.0,20.0,WAYPOINT,32,4
2026-04-01T21:55:07.961255,50.0,25.0,5.0,19.8,WAYPOINT,32,3
2026-04-01T21:55:08.203354,50.0,5.0,5.0,10.3,WAYPOINT,0,4
2026-04-01T21:55:09.043294,50.0,10.0,5.0,10.8,WAYPOINT,0,4
2026-04-01T21:55:10.397651,50.0,30.0,5.0,19.4,WAYPOINT,31,3
2026-04-01T21:55:10.397822,50.0,35.0,5.0,18.8,WAYPOINT,31,3
2026-04-01T21:55:13.365599,50.0,40.0,5.0,18.1,WAYPOINT,30,4
2026-04-01T21:55:13.365903,50.0,45.0,5.0,17.3,WAYPOINT,30,4
2026-04-01T21:55:13.366047,50.0,50.0,5.0,16.4,WAYPOINT,29,4
2026-04-01T21:55:13.366169,45.0,50.0,5.0,15.4,WAYPOINT,29,4
2026-04-01T21:55:15.163155,50.0,15.0,5.0,11.4,WAYPOINT,0,4
2026-04-01T21:55:15.163374,50.0,20.0,5.0,12.2,WAYPOINT,0,4
2026-04-01T21:55:15.163503,50.0,25.0,5.0,13.1,WAYPOINT,0,4
2026-04-01T21:55:15.283362,50.0,30.0,5.0,14.0,WAYPOINT,0,3
2026-04-01T21:55:15.284336,50.0,35.0,5.0,15.0,WAYPOINT,0,3
2026-04-01T21:55:15.284495,50.0,40.0,5.0,16.0,WAYPOINT,0,3
2026-04-01T21:55:15.284971,50.0,45.0,5.0,17.0,WAYPOINT,0,4
2026-04-01T21:55:15.640989,50.0,50.0,5.0,17.8,WAYPOINT,0,4
2026-04-01T21:55:17.923329,45.0,50.0,5.0,18.6,WAYPOINT,0,4
2026-04-01T21:55:17.923504,40.0,50.0,5.0,19.2,WAYPOINT,0,4
2026-04-01T21:55:18.501432,35.0,50.0,5.0,19.7,WAYPOINT,0,4
2026-04-01T21:55:19.458199,30.0,50.0,5.0,19.9,WAYPOINT,0,4
2026-04-01T21:55:20.657667,25.0,50.0,5.0,20.0,WAYPOINT,0,4
2026-04-01T21:55:21.498214,20.0,50.0,5.0,19.9,WAYPOINT,0,3
2026-04-01T21:55:22.581015,15.0,50.0,5.0,19.5,WAYPOINT,0,3
2026-04-01T21:55:23.678375,10.0,50.0,5.0,19.0,WAYPOINT,0,3
2026-04-01T21:55:24.760088,5.0,50.0,5.0,18.4,WAYPOINT,0,3
2026-04-01T21:55:25.820575,0.0,50.0,5.0,17.6,AUTO,0,4
2026-04-01T21:55:27.499763,0.0,45.0,5.0,16.7,AUTO,0,4
2026-04-01T21:55:28.818049,0.0,40.0,5.0,15.7,AUTO,0,4
2026-04-01T21:55:29.538186,0.0,35.0,5.0,14.7,AUTO,0,4
