timestamp,x,y,velocity,altitude,mode,battery,signal
2026-04-01T21:56:51.166622,40.0,50.0,5.0,10.2,WAYPOINT,88,3
2026-04-01T21:56:51.170694,0.0,30.0,5.0,17.6,MANUAL,0,4
2026-04-01T21:56:51.589728,35.0,50.0,5.0,10.0,WAYPOINT,88,4
2026-04-01T21:56:51.590327,0.0,25.0,5.0,18.4,MANUAL,0,4
2026-04-01T21:56:51.590466,30.0,50.0,5.0,10.0,WAYPOINT,87,4
2026-04-01T21:56:51.590863,0.0,20.0,5.0,19.1,MANUAL,0,4
2026-04-01T21:56:52.241520,25.0,50.0,5.0,10.2,WAYPOINT,87,4
2026-04-01T21:56:52.484363,0.0,15.0,5.0,19.6,MANUAL,0,4
2026-04-01T21:56:53.073175,20.0,50.0,5.0,10.6,WAYPOINT,86,4
2026-04-01T21:56:53.642037,0.0,10.0,5.0,19.9,MANUAL,0,4
2026-04-01T21:56:54.161434,15.0,50.0,5.0,11.1,WAYPOINT,86,4
2026-04-01T21:56:54.457267,0.0,5.0,5.0,20.0,MANUAL,0,4
2026-04-01T21:56:55.001482,10.0,50.0,5.0,11.8,WAYPOINT,85,4
2026-04-01T21:56:55.623379,0.0,0.0,5.0,19.9,WAYPOINT,0,3
2026-04-01T21:56:56.798724,5.0,50.0,5.0,12.7,WAYPOINT,85,4
2026-04-01T21:56:56.798909,5.0,0.0,5.0,19.6,WAYPOINT,0,3
2026-04-01T21:56:57.161879,0.0,50.0,5.0,13.6,AUTO,84,3
2026-04-01T21:56:57.396051,10.0,0.0,5.0,19.2,WAYPOINT,0,3
2026-04-01T21:56:58.003857,0.0,45.0,5.0,14.6,AUTO,84,3
2026-04-01T21:56:58.481581,15.0,0.0,5.0,18.5,WAYPOINT,0,3
2026-04-01T21:56:59.092589,0.0,40.0,5.0,15.6,AUTO,83,3
2026-04-01T21:56:59.459501,20.0,0.0,5.0,17.8,WAYPOINT,0,4
2026-04-01T21:57:00.041221,0.0,35.0,5.0,16.6,AUTO,83,3
2026-04-01T21:57:00.409791,25.0,0.0,5.0,16.9,WAYPOINT,0,4
2026-04-01T21:57:00.991128,0.0,30.0,5.0,17.5,AUTO,82,4
2026-04-01T21:57:01.369155,30.0,0.0,5.0,15.9,WAYPOINT,0,4
2026-04-01T21:57:02.080368,0.0,25.0,5.0,18.3,AUTO,82,4
2026-04-01T21:57:02.321074,35.0,0.0,5.0,14.9,WAYPOINT,0,4
2026-04-01T21:57:03.159299,0.0,20.0,5.0,19.0,AUTO,81,4
2026-04-01T21:57:03.642119,40.0,0.0,5.0,14.0,WAYPOINT,0,4
2026-04-01T21:57:04.243323,0.0,15.0,5.0,19.5,AUTO,81,4
2026-04-01T21:57:05.561557,45.0,0.0,5.0,13.0,WAYPOINT,0,4
